"","class","rank","dataSetID","dataSetName","inGroups","pValue","Bonferroni","FDR","nCommonGenes","fracOfEffectiveClassSize","expectedFracOfEffectiveClassSize","enrichmentRatio","classSize","effectiveClassSize","fracOfEffectiveSetSize","effectiveSetSize","shortDataSetName","overlapGenes"
"49","blue",39,"Nowakowski 2017 Dividing Radial Glia (S-phase)","Nowakowski 2017 Dividing Radial Glia (S-phase)","Cell Types",1.98139830701019e-08,1.2046901706622e-05,2.27300032200415e-07,422,0.292852185981957,0.235902611328371,1.24141137875881,2189,1441,0.225668449197861,1870,"Nowakowski 2017 Dividing Radial Glia (S-phase)","ACAT2,ACD,ACTR3B,ADCYAP1R1,ADD2,ADK,AIF1L,AIMP1,AKAP12,ALDH18A1,ANAPC11,ANK3,ANXA5,ARHGAP21,ARHGEF26,ARPP19,ARPP21,ASNA1,ASXL3,ATAD5,ATAT1,ATCAY,ATP2B4,ATXN10,ATXN7L3B,AUTS2,AXL,B3GNT5,BCAN,BCL11A,BCL11B,BZW2,C15orf41,CACNA1E,CALU,CAMTA1,CARHSP1,CBLB,CCT5,CD24,CDC23,CDCA7L,CDH2,CDH4,CDK4,CDO1,CDON,CENPC,CENPK,CENPM,CENPV,CENPW,CEP78,CHCHD1,CHL1,CHST10,CKS2,CNKSR2,CNR1,CNTFR,CNTN3,COL11A1,COL4A5,COL4A6,COL9A1,COMMD10,COPS7B,CRMP1,CSRNP3,CTNNA2,CTNNB1,CYB5R3,CYR61,DACH1,DAG1,DCLK1,DCTPP1,DCX,DDAH1,DGCR8,DHCR7,DHFR,DIO2,DKK3,DLX2,DNAJC9,DNM3,DNMT1,DOK5,DPP6,DPYSL3,DPYSL5,DTYMK,DUT,DZIP1,ECI2,EEF1D,EEF1E1,EGLN3,EIF3G,ELAVL2,ELAVL3,ELAVL4,ELOVL2,ELP4,EMX2,EPHA3,EPHA4,ERGIC1,ERI3,EXOSC2,F2R,FABP7,FAM118A,FAT4,FBN2,FBXL7,FBXO45,FBXO5,FEZF2,FGFBP3,FGFR3,FHOD3,FLNA,FOLH1B,FOXP2,FOXRED2,FUBP3,FUT9,FXYD6,FZD3,GABRB3,GAD1,GAP43,GFAP,GINS2,GLI2,GLI3,GMNN,GNB4,GNG11,GPAM,GPM6B,GPX3,GRHPR,GRIA2,GRIA3,GRM3,GSTM2,GTF2F2,H1F0,H2AFV,H2AFX,H2AFY,H2AFY2,H2AFZ,HAT1,HAUS1,HDAC2,HECW1,HEY1,HIF3A,HIRIP3,HMGCR,HSD17B7,IDH2,IDI1,IGDCC4,IGSF3,INA,INHBB,IPO9,KALRN,KCTD3,KIAA1958,KIF5A,KIF5C,PHOSPHO2-KLHL23,LDHA,LDLRAD3,LHX2,LIG1,LIPG,LMNB2,LPAR4,LRIG1,LRP4,LRRC7,LRRTM3,LSAMP,LSM4,LTBP1,MAD2L1,MAGI1,MAGOH,MAGOHB,MAPT,MASP1,MCM4,MCM6,MCM7,MCM8,MDK,MDM1,MEA1,MED10,MEGF10,MEIS2,MFAP2,MGST3,MLC1,MLLT11,MLLT3,MN1,MOB3B,MPPED1,MPPED2,MRPS27,MRPS30,MRTO4,MSRA,MVD,MYBL2,MYL6B,MYT1L,NAP1L1,NAP1L4,NCAM2,NCS1,NELL2,NETO2,NEUROD2,NEUROD6,NFIA,NFIB,NFIX,NFYB,NHSL1,NIT2,NKAIN4,NLGN1,NLGN3,NME4,NPAS3,NR2F1,NRXN1,NRXN3,NT5DC2,NTM,NTRK3,NUCKS1,NUDCD2,NUP188,NUP205,NUP43,NUP85,ORC6,PA2G4,PALLD,PAQR8,PAX6,PAXIP1,PDAP1,PDLIM3,PGAP1,PHACTR3,PHGDH,PHLPP1,PHPT1,PHYHIPL,PLRG1,PLXNC1,PNKD,PNMA2,POLD2,POLR1C,POLR2D,POLR2J,POU3F2,PPFIA2,PPIE,PPM1G,PPP2R1A,PRDX4,PRIM1,PRIM2,PSAT1,PSMA5,PSMB2,PSMB6,PSMD9,PSMG3,PSPH,PSRC1,PTGFRN,PTN,PTPRS,PTPRZ1,QARS,RAD18,RAD23A,RAD51C,RAD54B,RBFOX1,RBFOX2,RFC2,RFC4,RFC5,RFTN2,RFX4,RGS20,RHOJ,RNASEH2A,RNF217,RNPS1,ROBO2,RPA2,RPA3,RPL32,RPL37A,RPL38,RRM1,RUFY2,SAAL1,SAE1,SATB2,SBK1,SC5D,SCARA3,SCG3,SCN3A,SCN3B,SCRG1,SCRN1,SEC61B,SEL1L3,SEMA5A,SEMA5B,SEMA6D,SEPT11,SERBP1,SERPINH1,SETBP1,SEZ6,SFRP2,SFXN1,SFXN5,SGIP1,SHC3,SHMT2,SIVA1,SKP2,SLC1A3,SLC2A3,SLITRK2,SMAD5,SMARCE1,SNAP25,SNAPC3,SNRNP40,SNRPD1,SOX11,SOX12,SOX2,SPC24,SPRY2,SQLE,SREBF2,SRGAP1,SRGAP3,SRRM4,SSRP1,STK25,STMN1,STMN2,STOX2,SYT11,SYT4,TAGLN3,TBR1,TCF7L1,TET1,TFDP1,THOC7,TMEM132B,TMEM158,TMEM97,TMPO,TMSB10,TNC,TNFRSF19,TNIK,TOP2B,TOX3,TRIM9,TSPAN18,TSPAN5,TSPAN6,TSR2,TTC3,TTYH1,TUBA1A,TUBA1B,TUBE1,TUBG1,TWF1,UBR7,UNC5D,UNC79,UNG,VCAN,VCL,VEPH1,VOPP1,VPS36,WDR55,WSCD1,XRCC2,YEATS4,ZNF22,ZNF664,ZWINT"
"50","blue",40,"Lake 2018 In2","Lake 2018 In2","Cell Types",3.13421633146586e-08,1.90560352953124e-05,3.52889542505786e-07,62,0.0430256766134629,0.0220764475842059,1.94894022008526,2189,1441,0.354285714285714,175,"Lake 2018 In2","ADCY2,AKAP6,ALCAM,BTBD11,CALB2,CHRM3,LOC101929970,CLSTN2,CNR1,CNTN3,CNTNAP5,CSMD1,CXCL14,DAB1,DCC,DENND5B,DKK3,DPP6,EGFR,ELAVL2,EXT1,FGF12,FHOD3,GABRB2,GAD1,GAD2,GALNT13,GRIA1,GRIK2,GRIN3A,GRIP1,KCNIP1,KCNQ5,KIAA1211,LRP1B,MACROD2,MAGI1,MLLT3,MYT1L,NFIB,NLGN1,NPAS3,NRXN3,PALLD,PARM1,PCDH10,PRKD1,RAB3C,RBFOX2,RELN,ROBO1,ROBO2,RUNDC3B,SHISA9,SLC2A13,SLC44A5,SPOCK1,SRRM4,SUSD4,SYNPR,THY1,TNIK"
"51","blue",41,"Nowakowski 2017 Mural/Pericyte","Nowakowski 2017 Mural/Pericyte","Cell Types",1.62981567881514e-07,9.90927932719607e-05,1.76951416557073e-06,260,0.180430256766135,0.137000126151129,1.31700796075981,2189,1441,0.239410681399632,1086,"Nowakowski 2017 Mural/Pericyte","ABCA6,ABCA8,ABCC9,ACSL3,ACTN4,ADAM12,ADAM19,ADD2,AKAP12,AKAP6,ALX4,ANK3,ANKRD13B,ANXA2,ANXA5,AP2M1,AP2S1,ARHGAP21,ASAP2,ASNA1,ASXL3,ATAT1,ATCAY,ATL1,AUTS2,AXL,B3GALT1,BCL11A,BCL11B,BEX1,BEX2,C16orf45,C17orf58,CACNA1C,CADM4,CALU,CAPRIN2,CAV1,CCDC80,CD24,CD248,CDH2,CDH6,CDO1,CEP78,CERKL,CHL1,CHST2,CNR1,COL11A1,COL5A1,COL9A1,COLEC12,CPE,CRMP1,CSPG4,CTNNA2,CTNNB1,CTNND2,DAG1,DCLK1,DCLK2,DCN,DCTD,DCX,DDAH1,DENND5B,DIP2A,DKK3,DLC1,DLX2,DOCK6,DPYSL3,DPYSL5,EDNRA,EEF1D,EFR3B,ELAVL2,ELAVL3,ELAVL4,EPHA3,EPHA4,EPHA5,EPHB2,F2R,FABP7,FAM49A,FBN1,FEM1B,FEZ1,FGF12,FGF13,FKBP1A,FRZB,FZD10,FZD3,GABRB3,GAP43,GMDS,GNAO1,GNG11,GPM6B,GPR161,GRIA1,GRIA2,GRIA3,GRM3,GUCY1A3,HEYL,HIGD1B,HMGN1,ICA1L,ID3,INA,ITGA11,KCNJ8,KDM1A,KIAA1549,KIF5A,KIF5C,PHOSPHO2-KLHL23,LDHA,LHPP,LHX2,LIN7A,LINGO1,LMO3,LRIG1,LRRC32,LRRC7,LUM,MAGED2,MAPT,MCAM,MDK,MEIS2,MEX3A,MLLT11,MMP14,MN1,MPPED1,MSRA,MYEF2,MYO5A,MYT1L,NAV1,NCAM1,NCBP1,NCS1,NDUFA4L2,NELL2,NETO2,NEUROD2,NEUROD6,NFIA,NFIB,NFIX,NNAT,NOVA2,NR4A3,NRCAM,NRXN1,NRXN3,NT5DC2,NTM,NTRK3,PAFAH1B3,PAK3,PAX6,PCDH18,PCDH9,PDE3A,PDE8A,PDLIM1,PFDN5,PHACTR1,PHACTR3,PKIA,PLAT,POU3F2,POU3F3,PPP2R2B,PRICKLE2,PSMB6,PTN,PTPRS,PTPRZ1,RAB3D,RBMS3,RHOJ,RNF165,ROBO1,ROBO2,RPS7,RUFY2,S1PR3,SACS,SASH1,SATB1,SBK1,SCG3,SCN3A,SCN3B,SEL1L3,SEMA5A,SEPT11,SEPT3,SEPT4,SERPING1,SERPINH1,SETBP1,SFXN1,SGIP1,SLC12A7,SLC1A3,SLC2A14,SLC2A3,SLC30A10,SMOC2,SMTN,SNAP25,SOX11,SOX2,SOX6,SPARCL1,SPRY4,SQLE,SRGAP1,SRGAP3,SRRM4,ST8SIA2,STMN1,STMN2,STMN4,SVEP1,SYT4,TAGLN3,TBR1,TBRG1,TGFB1I1,THY1,TIAM2,TIMP1,TMOD2,TOX3,TRIB2,TRPC6,TSPAN12,TUBA1A,TUBB,TUBB2B,UCHL1,UNC79,VAMP2,VCAN,VCL,WASF1,WIPI2,ZNF462,ZNF704"
"52","blue",42,"Nowakowski 2017 Intermediate Progenitor Cells RG-like","Nowakowski 2017 Intermediate Progenitor Cells RG-like","Cell Types",2.39144704604895e-07,0.000145399980399776,2.49367173188563e-06,255,0.176960444136017,0.134477103570077,1.31591504752927,2189,1441,0.23921200750469,1066,"Nowakowski 2017 Intermediate Progenitor Cells RG-like","ACTL6A,AIF1L,AK4,ANAPC11,ANP32A,ARHGAP33,ARPP21,ASAP2,ASCL1,ASRGL1,ATAD5,ATXN10,BCL11A,BRD3,BUB3,BZW2,CACNA1E,CALU,CARHSP1,CCDC88C,CCT5,CCT7,CDC6,CDCA7L,CDK2AP1,CDK4,CDK5RAP2,CDO1,CDON,CENPC,CENPH,CENPK,CENPM,CENPT,CENPV,CENPW,CEP78,CHL1,LOC101929970,CIRBP,CKS2,COL4A5,COL9A1,COPE,CPLX2,CSNK2B,CTNNB1,DAG1,DAPK2,DCX,DDX56,DENND5B,DGCR8,DHFR,DLL1,DLX2,DNAJC9,DNMT1,DPYSL3,DSCC1,DTYMK,DUT,EEF1D,EGFR,EID1,EIF2B1,EIF3G,ELAVL2,ELAVL3,ELAVL4,ELOVL2,ELP4,EMX2,EOMES,EPHA4,EPHA5,EXO1,EXOSC9,F2R,FAM49A,FBXO5,FIGNL1,FOXP2,FOXP4,FOXRED2,FRMD5,GAD1,GINS2,GLI2,GLI3,GMNN,GNB4,GNG4,H2AFV,H2AFX,H2AFY,H2AFZ,HAT1,HAUS1,HES6,HIP1,HIRIP3,HMGB3,HUNK,IGFBPL1,ILF2,INA,INSM1,IPO9,KCTD15,KCTD3,KDM1A,KIF24,KIF26B,LDLRAD3,LHX2,LIG1,LMNB2,LMO3,LSM3,LSM4,LSM5,LZTS1,MAD2L1,MAGI1,MAGOH,MAGOHB,MAPT,MCM4,MCM6,MCM7,MCM8,MDK,MDM1,MED4,MEGF10,MFAP2,MMP16,MND1,MPPED2,MSRA,MYBL2,MYT1L,MZT1,NAP1L1,NETO2,NEUROD6,NFIA,NHSL1,NLGN1,NME4,NMRAL1,NNAT,NONO,NRXN1,NRXN3,NT5DC2,NTM,NUCKS1,NUDCD2,NUP188,NUP205,NUP85,ORC6,PA2G4,PAX6,PCDH9,PDE7A,PHGDH,PHLPP1,PIN1,POLD2,POLR2H,POLR2J,POU3F3,PPM1G,PRDX2,PRIM1,PRIM2,PSAT1,PSMC3IP,PSRC1,PTK7,PTN,PTPRZ1,RAD18,RAD23A,RBFOX1,RBMX,RFC2,RFC3,RFC4,RFC5,RHOBTB3,RNASEH2A,RNASEH2C,RNF165,RNPS1,RPA2,RPA3,RPS15A,RRM1,SAAL1,SAE1,SATB2,SCN3B,SCRN1,SEL1L3,SEMA5B,SERBP1,SERPING1,SETBP1,SF3B2,SFXN5,SH3PXD2B,SHMT2,SIVA1,SKP2,SLC39A11,SMAD5,SMOC1,SNAP25,SNRNP40,SNRPD1,SNRPF,SPC24,SPCS3,SPIN4,SRPK1,SSRP1,SSTR2,STMN2,SUGP2,SYT4,TDP1,TEAD2,THOC3,TMEM158,TMEM97,TMPO,TOMM5,TUBA1A,TUBA1B,TUBB,TUBG1,UBE2E3,UBR7,UCK2,UNC79,WSCD1,XRCC2,YBX1,YEATS4,ZIK1,ZWINT"
"53","blue",43,"Lake 2018 In7","Lake 2018 In7","Cell Types",2.46691686770319e-07,0.000149988545556354,2.4998090926059e-06,59,0.0409437890353921,0.0216979941970481,1.88698497490438,2189,1441,0.343023255813953,172,"Lake 2018 In7","ADCY2,AUTS2,BCL11A,C16orf45,CACNA1C,CALB1,CHRM3,CNTN6,CSRNP3,DAB1,ELAVL2,EPHB6,FSTL5,GAD1,GRIA1,GRIA3,GRID2,GRIK1,GRIK3,GRIP1,GRM5,HECTD2,ITSN1,KCNIP1,KCNQ3,KCNT1,KIAA1211,KIF26B,KIRREL3,LIN7A,LRRC7,LRRTM3,MARCH4,MPPED1,NCAM2,NETO2,NRXN3,NXPH1,PCDH11X,PCDH15,PNMA2,PTPRN2,PTPRT,RAB3C,RBFOX1,RBMS3,RIMS2,RNF157,ROBO1,ROBO2,RPH3A,SETBP1,SLC44A5,SOX6,SPARCL1,SYN2,SYNPR,TMEFF2,TOX2"
"54","blue",44,"Habib 2017 exPFC","Habib 2017 exPFC","Cell Types",3.25442383777905e-07,0.000197868969336966,3.24375359568798e-06,32,0.022206800832755,0.00920903242084017,2.41141520823629,2189,1441,0.438356164383562,73,"Habib 2017 exPFC","ARPP21,CABP1,CAMK2A,CELF5,CHN1,EPHB6,FZD3,GABRB2,GAP43,GRIA2,GRIA3,KALRN,KCNB1,LMO4,MYT1L,NECAB1,NRCAM,NRGN,NRXN1,PLEKHA5,RIMS2,RYR2,SATB1,SCN3A,SRRM4,STXBP5L,SYT11,SYT7,TRIM9,TTC3,TUBA1B,UNC13A"
"55","blue",45,"Lake 2018 Ast_Cer","Lake 2018 Ast_Cer","Cell Types",4.80052104250379e-07,0.00029187167938423,4.63288379974969e-06,58,0.0402498265093685,0.0215718430679955,1.86585014467698,2189,1441,0.339181286549708,171,"Lake 2018 Ast_Cer","ADAMTSL3,CDH10,CDH20,CHL1,CLASP1,COL23A1,COLEC12,CPE,CTNND2,DCLK2,DPP6,ELP4,FGF14,FMN2,FSTL5,GABRA2,GALNT13,GPM6B,GRIA1,GRIA4,GRID1,GRID2,GRIK4,GRM3,KCND2,LDLRAD3,LRP1B,LSAMP,MSRA,NAV1,NCAM2,NFIA,NFIB,NHSL1,NPAS3,NTM,PCDH9,PCSK6,PHLPP1,PHYHIPL,PPP2R2B,PRKD1,PTN,PTPRZ1,RBMS3,RELN,RGS20,RYR3,SEPT4,SFXN5,SLC1A3,SLC4A4,SOX6,SRGAP1,ST8SIA1,TNIK,ZFPM2,ZNF704"
"56","blue",46,"Habib 2017 GABA","Habib 2017 GABA","Cell Types",7.21408339390666e-07,0.000438616270349525,6.85337922421132e-06,39,0.0270645385149202,0.0126151129052605,2.14540596807772,2189,1441,0.39,100,"Habib 2017 GABA","ATCAY,ATP1A3,CACNA1B,CAMTA1,CHRM3,CNR1,CXCL14,DNM1,ELAVL2,ELAVL3,FXYD6,GABBR2,GABRG2,GAD1,GAD2,GRIA4,GRIK1,GRIK2,KCNC2,LPCAT4,LSAMP,MAGI1,NFIB,NRXN2,NRXN3,PNMA2,RAB3C,RELN,ROBO2,RPH3A,SLC12A5,SLC6A11,SOX6,SPOCK2,SYNPR,THY1,TMEM132B,TRANK1,VSTM2A"
"57","blue",47,"Lake 2018 Gran","Lake 2018 Gran","Cell Types",1.18343510095566e-06,0.00071952854138104,1.09019475966824e-05,38,0.0263705759888966,0.0123628106471553,2.13305669248963,2189,1441,0.387755102040816,98,"Lake 2018 Gran","AKAP12,CHGB,CNKSR2,CPE,CPLX2,DNM3,DPP6,ELAVL3,ELP4,EPHB1,FGF14,FSTL5,GALNT13,GRIA4,GRID2,GRIK2,KCND2,MSRA,NFIA,NKAIN2,NLGN1,NRXN1,NRXN2,NRXN3,PDE10A,RALYL,RBFOX3,RELN,RIT2,SH3GL2,SPHKAP,SPOCK1,SRRM4,STXBP5L,SYNPR,TMEM178A,TSPAN5,ZFPM2"
"58","blue",48,"Nowakowski 2017 Intermediate Progenitor Cells EN-like","Nowakowski 2017 Intermediate Progenitor Cells EN-like","Cell Types",1.69433855362624e-06,0.00103015784060475,1.53754901582799e-05,239,0.165857043719639,0.127538791472184,1.30044390263658,2189,1441,0.236399604352127,1011,"Nowakowski 2017 Intermediate Progenitor Cells EN-like","AGAP1,AKAP12,ANK3,ANXA5,AP3S1,ARHGAP21,ARMCX6,ARPP21,ATAD5,ATP2B4,ATXN7L3B,AUTS2,AXL,B3GALT1,BCL11A,BCL11B,BRD3,BRWD1,BTF3,CACNA1E,CALU,CAMTA1,CARHSP1,CCDC88C,CCT5,CD24,CDK2AP1,CDON,CEP78,CHL1,CHMP2A,CKS2,CNR1,COL11A1,COL4A5,COPS8,CPE,CTNNB1,CTNND2,DAB1,DACH1,DCLK1,DDAH1,DIP2A,DLL1,DLL3,DLX2,DNM3,DZIP1,EEF1D,EFR3B,EIF3E,ELAVL2,ELAVL3,ELAVL4,EMX2,EOMES,EPHA3,EPHA4,EPHB1,EPHB2,FAM192A,FAM49A,FDFT1,FEM1B,FEZ1,FGF12,FHDC1,FHL1,FJX1,FOXP2,FOXP4,FXYD6,GAD1,GLI3,GNG4,GRIA2,H2AFY2,H2AFZ,HAT1,HECW1,HES6,IGDCC4,IGFBPL1,ILKAP,INA,INHBB,INSM1,IRGQ,ITSN1,KCNN3,KCNQ3,KDM1A,KIF26B,KIF5C,KLC1,LDHA,LHX2,LMO3,LRRC7,LZTS1,MAD2L2,MAGI1,MAPT,MDK,MED10,MED27,MEGF10,MEIS2,MEX3A,MFAP2,MFAP4,MLC1,MLLT11,MLLT3,MMADHC,MMP16,MN1,MOB3B,MPPED1,MPPED2,MSRA,MTPN,MYEF2,MYT1L,NAP1L1,NCAM1,NEUROD1,NEUROD2,NEUROD6,NFIA,NFIB,NFIX,NHLH1,NKAIN1,NNAT,NONO,NR2F1,NRXN1,NRXN3,NSMCE1,NTM,NTRK3,NUCKS1,NUDCD2,NUMBL,NUP85,OLA1,PA2G4,PAK3,PAX6,PCDH9,PDCD5,PDE1C,PFDN4,PGAP1,PKIA,PLEKHA5,PNMA2,POU3F2,POU3F3,PPFIA2,PPP2R2B,PRMT1,PSMA7,PSMB5,PSMB7,PTGFRN,PTN,PTPRS,RAB6A,RAD23B,RBFOX1,RBFOX3,RCOR2,RFTN2,ROBO2,RPA2,SACS,SATB2,SCG3,SCHIP1,SCN3B,SCRN1,SCRT2,SEC61B,SEL1L3,SEMA5B,SEMA6D,SETBP1,SEZ6,SGIP1,SLC17A6,SLC1A3,SLC22A23,SLC39A11,SLC44A5,SLITRK2,SMAD5,SMOC1,SNAP25,SOX11,SOX2,SOX6,SPCS3,SRGAP1,SRGAP3,SRPK1,SRRM4,SSBP3,SSTR2,ST8SIA1,ST8SIA2,STMN1,STMN2,TAGLN3,TBR1,TCP1,TEAD2,TIMM13,TMEM158,TMOD2,TMSB10,TOX3,TSPAN5,TSPAN6,TUBA1A,TUBA1B,TUBB,UBE4B,UNC5D,UNC79,VANGL2,VASH1,YBX1,YWHAE,YWHAQ,ZNF462,ZNF704"
"59","blue",49,"Lake 2018 Ast","Lake 2018 Ast","Cell Types",1.8095284768617e-06,0.00110019331393191,1.61793134401752e-05,44,0.0305343511450382,0.0153904377444178,1.98398197972719,2189,1441,0.360655737704918,122,"Lake 2018 Ast","ADCY2,CDH20,CPE,CTNNA2,CTNND2,DCLK2,DPP10,EPHB1,FBXL7,FGFR3,FMN2,FUT9,GJA1,GPM6B,GRM3,HIF3A,ITSN1,LRP1B,LSAMP,MEIS2,MMD2,NFIA,NFIB,NHSL1,NPAS3,NRXN1,NTM,PCDH9,PHACTR3,PHLPP1,PPP2R2B,PRKD1,PTN,PTPRZ1,RGS20,RYR3,SASH1,SFXN5,SLC1A3,SLC4A4,SOX6,SPARCL1,SRGAP3,TNIK"
"60","blue",50,"Lake 2018 Ex3c","Lake 2018 Ex3c","Cell Types",2.60138096126227e-06,0.00158163962444746,2.25948517778209e-05,66,0.0458015267175573,0.0267440393591523,1.71258821834942,2189,1441,0.311320754716981,212,"Lake 2018 Ex3c","ACSL3,ADAM23,ARPP19,BEX1,BEX2,BEX4,BLCAP,C16orf45,CABP1,CADM3,CAMK2A,CAMKV,CHGA,CHN1,CPE,CPLX2,CREG2,DCLK1,DKK3,DNM1,ELAVL4,EPHA4,GABRG2,GAP43,GRIN1,INA,KCNA2,KCNB1,KIAA1549L,KIF5A,KIF5C,KLC1,LMO4,LONRF2,MOAP1,NAP1L1,NECAB1,NGEF,NRGN,NUCKS1,PDP1,PNMA2,PRRC2B,RORB,RPH3A,RUFY3,RUNDC3A,SLC12A5,SNAP25,SNCA,SPARCL1,STMN1,STMN2,SV2B,SYT11,TAGLN3,THY1,TMEM59L,TMSB10,TSC22D1,TUBA1A,TUBA1B,UCHL1,WASF1,YWHAE,ZNF483"
"61","blue",51,"Nowakowski 2017 MGE-derived Ctx inhibitory neuron, Germinal Zone Enriched","Nowakowski 2017 MGE-derived Ctx inhibitory neuron, Germinal Zone Enriched","Cell Types",0.000108427210812669,0.0659237441741029,0.000878983255654706,221,0.153365718251214,0.123375804213448,1.24307775928157,2189,1441,0.225971370143149,978,"Nowakowski 2017 MGE-derived Ctx inhibitory neuron, Germinal Zone Enriched","ACAT2,ADK,AKR1A1,ANXA5,ARHGAP21,ARPP19,ARPP21,ATAD5,ATP2B4,ATXN7L3B,AUTS2,AXL,B3GALT1,BCAS2,BCL11A,BCL11B,BCL7A,BEND4,BEX2,BUB3,CALU,CAMTA1,CARHSP1,CCDC88C,CCT2,CDON,CHL1,CHMP2A,CIRBP,CKS2,CNR1,COL11A1,COPS5,CPE,CRMP1,CSRNP3,CTNNB1,DAB1,DACT1,DAP3,DCLK1,DCLK2,DCX,DDAH1,DLX1,DLX2,DOK5,DPYSL3,DPYSL5,DSCAML1,DYNLT1,DZIP1,EEF1D,EFTUD2,EPHA3,EPHA4,EPHA7,FABP7,FAM49A,FDFT1,FGF12,FXYD6,FZD3,GAD1,GAD2,GAP43,GNG4,GRIA1,GRIA2,GRIA4,GRIK2,GRIK3,GRIP1,GTF2A2,H2AFV,HAT1,HES6,HIP1,HMGCR,HNRNPR,HTATSF1,HUNK,ICA1L,IDI1,IGSF3,INA,IPO9,IRGQ,KALRN,KCNQ3,KIAA1211,PHOSPHO2-KLHL23,LDHA,LHX2,LHX6,LMO3,LRRC8B,MDK,MEIS2,MLLT11,MLLT3,MMADHC,MN1,MOB3B,MPPED2,MPZL1,MSRA,MTCH2,NAP1L1,NCAM1,NDN,NELL2,NEO1,NEUROD2,NEUROD6,NFIA,NFIB,NFIX,NME1,NNAT,NPAS3,NR2F1,NRCAM,NRXN1,NRXN3,NTM,NTRK3,NUDCD2,NUP93,NXPH1,PA2G4,PAFAH1B2,PALLD,PAX6,PBX1,PCDH11X,PCDH9,PCGF3,PDCD5,PHC1,PHPT1,POU3F2,PPP2R2B,PPP2R3A,PRDX2,PRKD1,PSMA7,PSMB1,PSMB4,PSMB5,PSMB7,PSMC1,PSMD14,PTGFRN,PTN,PTPRS,PTPRT,PTPRZ1,PWP1,RBFOX1,ROBO1,RPA2,RPS15A,RPS7,RRM1,RWDD1,SATB1,SATB2,SCG3,SCRN1,SDC3,SEL1L3,SEPT11,SEZ6,SF3B2,SFXN1,SLC1A3,SLC22A23,SLC44A5,SLCO5A1,SLITRK1,SLITRK2,SMAD5,SNRPF,SOX11,SOX12,SOX6,SP9,SQLE,SREBF2,SRGAP1,SRGAP3,SRPK1,SSBP3,SSR2,ST8SIA1,STMN1,STMN2,STMN4,SUGP2,TBR1,TIAM2,TMOD2,TMPO,TMSB10,TNIK,TOMM5,TOX3,TRIB2,TRIM9,TSN,TSPAN5,TTC3,TUBA1B,TUBB2B,TXN,VCAN,VPS36,WASF1,ZNF664,ZNF704"
"62","blue",52,"Habib 2017 exDG","Habib 2017 exDG","Cell Types",0.000244695672854469,0.148774969095517,0.00193214245578594,23,0.0159611380985427,0.00769521887220891,2.0741629788057,2189,1441,0.377049180327869,61,"Habib 2017 exDG","ANK3,CAMKV,CHGB,CLSTN2,CPLX2,CREG2,EPHA7,ERC2,FAM118A,FHL1,HPCAL4,ICAM5,MICAL2,NCAM2,NPTX2,PCDH20,PNCK,RUNDC3A,SEMA5A,SLC8A2,SUGP2,SUSD4,TMEM59L"
